0,0.01191582150830077
1,0.016063941121431394
2,8.245452305735982e-05
3,0.0017065228284799826
4,0.00030821654183073267
5,0.008672512531895537
6,0.0028756607721876376
7,0.0003104542055490056
8,0.0008534105252458303
9,0.0008086080851532258
10,0.0413917985553478
11,0.00015020616901505537
12,0.0038768552649895783
13,7.59243734908179e-05
14,0.002552604123253422
15,0.037494132484662816
16,0.00922393730165658
17,1.614829228587345e-05
19,0.00037051723862661066
21,0.0001035336649746754
22,0.0002356283373942062
23,0.03025773764248261
24,0.001779043524527826
25,0.0007454888415389013
26,0.004695267975520296
27,0.00019975813496014066
28,0.0035473098808604304
29,4.07362902417648e-05
30,0.0006232132004687675
31,0.00023240650557116135
32,9.326723357913075e-06
33,0.0003931573058660083
34,4.2631633612729245e-05
35,0.0015693366247781276
36,0.0002304190899445954
38,0.00027741437919836143
39,2.496970363385248e-05
40,0.005939849813037445
41,0.0001591014145834567
42,0.00027048098685839467
43,0.00010394897415786427
44,0.003532511137919408
45,0.006560264566763534
46,0.0054911177211688575
47,0.00020033156753354882
48,0.011051505358822456
49,0.00029504043232378126
50,0.11009931122251601
51,0.0005059452513366724
52,0.00023715947693861463
53,0.0002071113462312941
54,1.2665764880179957e-05
55,0.004820848316718915
56,9.334166629467607e-06
57,0.0007461842132409929
58,6.196986142061152e-06
59,4.91441856467201e-05
60,0.00012989463297053346
61,0.0006323571592997607
62,0.005940664194301306
63,4.434689217305045e-05
64,0.00011970590402983232
65,0.00015524832313573467
66,0.005225293165303627
68,1.4225024248798057e-05
69,4.3261584151085106e-05
70,2.425925631496187e-05
71,0.00021733476627376397
72,2.769904295040325e-05
