0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66012516644522e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.490027331278715e-06,0.0,0.0,0.0,0.0,0.0,6.320020476866345e-06,0.0,0.0,0.0,0.0,0.0,1.3100162180007788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4899944870203977e-05,0.0,7.480096119235132e-06,1.740034522284922e-05,0.0,0.0,4.1799800196955054e-05,0.0023363995327200936,0.0,2.8399828465036072e-05,0.0,0.0001176899317398396,3.0600500012170196e-05,1.1399996010001394e-05,0.0,0.0,0.0,0.0,0.00011408912379552926,0.00010440030067286595,0.0,0.0,4.369988288431387e-05,1.1100017316027014e-05,0.0,0.0,1.769987910982568e-05,7.469997161401079e-06,1.3299884025011303e-05,9.5798923220103e-05,3.1700078616194966e-05,3.9300486540023364e-05,0.0,0.0,6.239977348882222e-05,4.890067042819157e-05,0.00042740032482424685,1.1499982520026572e-05,0.0,0.0,0.0,0.0,0.0,8.179987484619148e-05,0.0,0.0,0.0,0.0,2.0699874765757663e-05,1.7499986000011198e-05,0.0,0.0,5.1699854206411145e-05,0.0,3.3099855022635e-05,0.0,0.0,2.1699967667048175e-05,6.470009575614172e-05,2.0299847954138824e-05,0.0,0.0,0.0,0.0001127597981599613,0.0,0.0,1.4100007614004112e-05,4.810043001784436e-05,8.579935307287784e-05,0.16666833331666683,6.919973427302039e-06,0.0,0.0,3.3999872160480674e-05,5.390052391309243e-05,0.0,0.0,7.880071708652549e-05,0.0,0.0,6.530003591501977e-05,0.0,2.1900054093133612e-05,0.0,0.0,0.0,6.629988264920772e-05,8.900075116633983e-06,0.00020585023466926751,1.9099930285254458e-05,2.059999196600313e-05,0.0,0.0,3.200011456041013e-05,0.0,0.0,6.8799889920176124e-06,9.770061160582866e-06,0.00010099924957557566,0.0,0.0,0.0,0.0,9.809970766287115e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.520060452383873e-06,1.7000146541263187e-05,1.619996922005848e-05,3.789998218700837e-05,0.0,0.00010629976932950053,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012474992764504196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006785719542872283,0.0,0.0,1.749995310012569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.239996786401252e-05,1.0499941305328103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66012516644522e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.750013680039399e-06,0.0,1.2499982875023462e-05,0.0,7.38001151281796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.650041245301092e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2300136699837973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.750013680039399e-06,0.0,0.0,0.0,3.69000575640898e-06,0.0,6.320020476866345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1300082490602184e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.490027331278715e-06,0.0,0.0,0.0,0.0,0.0,6.320020476866345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1499982520026572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.759995280408071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66012516644522e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.750013680039399e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.650041245301092e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.750013680039399e-06,0.0,0.0,0.0,7.38001151281796e-06,0.0,1.260004082413227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.650041245301092e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3799977920035328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,8.720173008232484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66012516644522e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.750013680039399e-06,2.0599985374010384e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.559964818544596e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07460072397732127,0.050123880203926316,0.12168156360809236,0.1343926663505004,0.21530015716911471,0.017738816580636557,0.08222960694247881,0.03971999205600158,0.023510103914659304,0.013542918200774069,0.03207718701000027,0.015334991105705157,0.05864795830763875,0.01984099305565243,0.1338304563618562,0.1125996790909146,0.08674562786125647,0.060018686702455415,0.09878424133702654,0.05756016577327743,0.13619990329806866,0.06564191007058322,0.03660590189618292,0.027193042421146178,0.006907128664583959,0.1752205677146394,0.03393576821870307,0.020314992280302934,0.11562899171519225,0.18118796344729082,0.06800316864785824,0.10194126203282396,0.053380120639072645,0.07678808600265631,0.07958771109660871,0.033729462430929925,0.02115601607857222,0.07777188178673969,0.09725334548498489,0.03749435507154252,0.05947272820963208,0.07476467552130825,0.14309143091430915,0.035070946341452094,0.021576021360261148,0.12903025806051613,0.0,0.08564085355414043,0.03860276645326295,0.09228092617525906,0.042713337435365734,0.0775947291943951,0.04443087470493333,0.031679066209248374,0.0231698985158445,0.1,0.0647548543015778,0.03896994193478651,0.017630026092438616,0.04567265791179224,0.1525606987280002,0.09771429764587274,0.14699849767535375,0.11373979640576443,0.014183923406813603,0.21624157856352352,0.0586420316666971,0.0658315885344015,0.014817888273122422,0.0,0.017804931629062545,0.0467038141188198,0.04035203914147797,0.02877089182144675,0.0776527547847765,0.14323186201420618,0.02527100025271,0.07471367989448705,0.06712017988208209,0.032258258066064534,0.11280006204003414,0.05744477251870084,0.09453623350449676,0.039855474704843394,0.05281931110574241,0.049738961203610266,0.12249978317538379,0.027379231080710317,0.10702012200293909,0.029178893497038734,0.043766982930876656,0.0946424709485874,0.0750674601635308,0.12005042978053862,0.12899289331059693,0.054708775146934153,0.16790973134442985,0.12279076867021188,0.1618187976863332,0.011320904564774519,0.11343979467397163,0.13092958233463237,0.040090075770243205,0.14025958202644553,0.010631023388251453,0.08234138865135443,0.0,0.05008027644312597,0.024616826943706583,0.08218784959623524,0.11765837631440686,0.01836009675770992,0.015204096546013068,0.10610091458988377,0.06031588539981774,0.10493995067822319,0.0467660406864554,0.0766228337284508,0.18343166922819,0.108449138913837
