6.189692430044792,1.2334902446832214,0.0,0.0,0.0
5.36481535022135,0.0,3.6964035331823246,0.0,0.0
6.419092456679991,0.0,0.0,1.4618984710261798,0.0
4.832589455996466,0.0,0.0,0.0,2.5913880797262876
0.0,2.9881793761159265,1.3902776538783506,0.0,0.0
0.0,2.475823602393784,0.0,1.3936292917617923,0.0
0.0,2.493389361273889,0.0,0.0,1.5970546690485876
0.0,0.0,0.0,4.549372908361376,0.0
0.0,0.0,0.4227973931415038,0.0,5.036259096204382
0.0,0.0,0.0,1.3997267274819978,3.668328491481837
5.919989598437603,0.4168080508462777,2.1977404460700964,0.0,0.0
6.401066200944251,0.3601409341543862,0.0,1.0115245982318215,0.0
4.877921370156406,0.382308836816249,0.0,0.0,1.9984452818867535
7.247232130060877,0.0,0.7986639572485819,0.638147713587111,0.0
5.548506699545643,0.0,0.3330665977047273,0.0,1.983703908234454
5.041711268152218,0.0,0.0,0.6646673614486656,1.7001154236587364
0.0,2.8672251420916974,0.3359368739374999,0.7157938565851782,0.0
0.0,2.325045440053641,0.5026841795110684,0.0,1.5351019151621301
0.0,2.28441718859476,0.0,0.5350529104329361,1.2841145782768193
0.0,0.0,0.0,1.5587601688817252,3.483105494776174
5.597959466501811,0.8398795837112403,0.7380885001691577,0.3931564996246379,0.0
4.525689851506866,0.5092545896726632,0.29835055006700495,0.0,1.822211716481719
4.028308008272482,0.4735801273066195,0.0,0.5911761761762212,1.6503654983804392
5.021982751203678,0.0,0.0,0.4408859419079559,1.9718008055118061
0.0,2.0526318713444835,0.24049549652766458,0.51243317511769,1.5053483410984403
3.135772946850311,0.4415600359223984,0.25869119744160396,0.6890022282697245,1.9234630075902146
