0,0.6544059985997905,0.3455940014002094,0.0,0.0,0.0
1,0.5671957671957671,0.0,0.4328042328042328,0.0,0.0
2,0.6786593448210566,0.0,0.0,0.3213406551789434,0.0
3,0.5109261186264308,0.0,0.0,0.0,0.4890738813735692
4,0.0,0.8372152693908789,0.1627847306091211,0.0,0.0
5,0.0,0.6936656282450675,0.0,0.3063343717549325,0.0
6,0.0,0.6985871271585558,0.0,0.0,0.3014128728414442
7,0.0,0.0,0.0,1.0,0.0
8,0.0,0.0,0.0495044709614534,0.0,0.9504955290385464
9,0.0,0.0,0.0,0.307674652238205,0.6923253477617949
10,0.6258916333324009,0.116779490335394,0.2573288763322051,0.0,0.0
11,0.67675351670131,0.1009027408517426,0.0,0.2223437424469473,0.0
12,0.5157188408641754,0.1071136486530694,0.0,0.0,0.3771675104827551
13,0.7662145143329288,0.0,0.0935139083658903,0.1402715773011809,0.0
14,0.5866165578485003,0.0,0.0389980779961559,0.0,0.3743853641553437
15,0.533035548110925,0.0,0.0,0.1461008747440908,0.3208635771449842
16,0.0,0.8033268313566844,0.0393341526946323,0.1573390159486833,0.0
17,0.0,0.6514212500089975,0.058858249296393,0.0,0.2897205006946094
18,0.0,0.640038200931723,0.0,0.117610255569411,0.2423515434988659
19,0.0,0.0,0.0,0.3426318748275946,0.6573681251724054
20,0.5918449577583872,0.2353138561737487,0.0864212535751795,0.0864199324926845,0.0
21,0.4784791199401901,0.1426807647121649,0.0349332478906333,0.0,0.3439068674570116
22,0.4258933629763589,0.1326856469963791,0.0,0.1299467394923128,0.3114742505349491
23,0.5309497482136741,0.0,0.0,0.0969113657615632,0.3721388860247626
24,0.0,0.575097585795434,0.028159119515265,0.1126381999101194,0.2841050947791814
25,0.3315299830901187,0.1237143952541205,0.0302896164438871,0.1514499343422463,0.3630160708696272
